data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9426137,854,BFO7784,7784,24-Jul-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Farmers (Burkina Faso),7,27,Western Africa,Burkina Faso,Boucle du Mouhoun,Sourou,Gomboro,Gomboro,13.4846,-2.7764,2,Undisclosed Source,Local partner-Other,"On 24 July 2022, presumed JNIM militants shot and killed a farmer about 4km from Gomboro (Gomboro, Sourou).",1,1659376341,BFA
9426158,854,BFO7785,7785,28-Jul-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Farmers (Burkina Faso); Women (Burkina Faso),7,27,Western Africa,Burkina Faso,Est,Gourma,Fada Ngourma,Natiaboani,11.703,0.505,2,Undisclosed Source,Local partner-Other,"On 28 July 2022, presumed JNIM militants killed a male farmer near the village of Natiaboani (Fada Ngourma, Gourma).",1,1659376341,BFA
9436555,854,BFO7827,7827,31-Jul-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Dozo Communal Militia (Burkina Faso); Farmers (Burkina Faso),7,27,Western Africa,Burkina Faso,Cascades,Comoe,Ouo,Dibi,10.3562,-3.8985,1,Undisclosed Source,Local partner-Other,"On 31 July 2022, presumed JNIM militants ambushed a Dozo militiaman (assumed off-duty) and his companions returning from farmland in the village of Dibi (Ouo, Comoe). Casualties unknown.",0,1659983150,BFA
9443589,854,BFO7891,7891,6-Aug-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Gourmantche Ethnic Group (Burkina Faso); Farmers (Burkina Faso),7,27,Western Africa,Burkina Faso,Est,Tapoa,Partiaga,Ganganlinti,12.0164,1.6033,1,Whatsapp; Undisclosed Source; Facebook,Local partner-Other,"On 6 August 2022, presumed JNIM militants killed a male Gourmantche farmer, abducted another, and seized livestock in the village of Ganganlinti (Partiaga, Tapoa). The abducted was taken back to the village and killed by execution the following day (coded separately).",1,1660588028,BFA
9443590,854,BFO7892,7892,7-Aug-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Gourmantche Ethnic Group (Burkina Faso); Farmers (Burkina Faso),7,27,Western Africa,Burkina Faso,Est,Tapoa,Partiaga,Ganganlinti,12.0164,1.6033,1,Undisclosed Source; Whatsapp; Facebook,Local partner-Other,"On 7 August 2022, presumed JNIM militants killed a Gourmantche farmer in the village of Ganganlinti (Partiaga, Tapoa). The victim had been abducted the night before.",1,1660588028,BFA
9443768,854,BFO7900,7900,7-Aug-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Farmers (Burkina Faso),7,27,Western Africa,Burkina Faso,Est,Tapoa,Partiaga,Partiaga,11.9333,1.6167,2,Facebook,New media,"Looting: On 7 August 2022, presumed JNIM militants seized 90 oxen from a farmer in the village of Payenga, near Partiaga (Partiaga, Tapoa).",0,1660588028,BFA
9462502,854,BFO8090,8090,27-Aug-22,2022,1,Protests,Peaceful protest,Protesters (Burkina Faso),Labour Group (Burkina Faso),6,,,0,60,Western Africa,Burkina Faso,Sahel,Seno,Dori,Dori,14.04,-0.03,1,Radio Omega; Sidwaya; Sahel Security Alerts; Le Faso,New media-National,"On 27 August 2022, a large number of people participated in a demonstration march organized by civil society organizations and trade unions in the town of Dori (Dori, Seno). The demonstrators denounced the deteriorating security and humanitarian situation and lack of access to basic services. [size=large]",0,1663010289,BFA
9463341,854,BFO8011,8011,22-Aug-22,2022,1,Battles,Armed clash,Islamic State (Sahel),,2,Police Forces of Burkina Faso (2022-) Gendarmerie,,1,12,Western Africa,Burkina Faso,Sahel,Seno,Dori,Dori,14.04,-0.03,2,Sahel Security Alerts,New media,"On 22 August 2022, suspected IS Sahel militants fired gunshots at a gendarmerie unit between Dori (Dori, Seno) and Bani (Bani, Seno). There were no casualties.",0,1663010291,BFA
9463430,854,BFO7946,7946,6-Sep-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Farmers (Burkina Faso),7,27,Western Africa,Burkina Faso,Est,Gourma,Fada Ngourma,Natiaboani,11.703,0.505,1,Undisclosed Source,Local partner-Other,"On 6 September 2022, presumed JNIM militants shot and wounded a farmer in the village of Natiaboani (Fada Ngourma, Gourma).",0,1663010292,BFA
9469485,854,BFO4243,4243,6-Jan-21,2021,1,Riots,Mob violence,Rioters (Burkina Faso),,5,,,0,50,Western Africa,Burkina Faso,Sud-Ouest,Poni,Loropeni,Loropeni,10.2993,-3.5297,1,Bafuji Infos,Subnational,"On 6 January 2021, a group of youths vandalized a church under construction in Loropeni (Perigban, Poni). The land chief demanded that the church offer sacrifice for permission to build. [size=no report]",0,1663032947,BFA
9471797,854,BFO1905,1905,14-Jul-19,2019,1,Strategic developments,Looting/property destruction,Military Forces of Burkina Faso (2015-),,1,Civilians (Burkina Faso),,7,17,Western Africa,Burkina Faso,Est,Gourma,Fada Ngourma,Potiamanga,12.0898,0.4433,1,Le Faso,National,"On 14 July 2019, defense and security forces carried out an eviction on grazing land in Pokiamanga, at least thirty-nine concessions were systematically burned together with property, granaries, and means of transport.",0,1663034107,BFA
9487816,854,BFO8108,8108,8-Sep-22,2022,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Boucle du Mouhoun,Sourou,Tougan,Tougan,13.0725,-3.0694,1,Facebook; MinuteBf; AIB (Burkina Faso),New media-National,"On 8 September 2022, presumed JNIM militants abducted seven youths who had gone to searching for their father who himself was abducted when visiting his farmland in Tougan (Tougan, Sourou). The youths abducted were released on 15 September. The father remains in captivity.",0,1663607342,BFA
9487992,854,BFO6802,6802,18-Mar-22,2022,1,Violence against civilians,Abduction/forced disappearance,Islamic State (Sahel),,2,Civilians (Burkina Faso),Seytenga Communal Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Sahel,Seno,Dori,Dori,14.04,-0.03,2,Facebook,New media,"On 18 March 2022, presumed ISWAP (Greater Sahara) militants abducted a notable from Seytenga on the road between Dori (Dori, Seno) and Seytenga (Seytenga, Dori).",0,1663607343,BFA
9496158,854,BFO8187,8187,17-Sep-22,2022,1,Strategic developments,Other,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Farmers (Burkina Faso),7,27,Western Africa,Burkina Faso,Sahel,Yagha,Mansila,Mansila,13.165,0.639,2,Undisclosed Source,Local partner-Other,"Other: On 17 September 2022, presumed JNIM militants attempted to kill a farmer on his farmland in the area of Mansila (Mansila, Yagha). Soldiers intervened and routed the militants. There were no casualties or clashes reported.",0,1664217576,BFA
9505675,854,BFO8231,8231,27-Sep-22,2022,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Gan Communal Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Sud-Ouest,Poni,Loropeni,Obire,10.343,-3.594,1,Wakat Sera; Bafuji Infos; Facebook; Undisclosed Source,Local partner-Other,"On 27 September 2022, suspected JNIM militants abducted the King of Gan (traditional leader) and his son on farmland in the village of Obire (Loropeni, Poni).",0,1664817995,BFA
9505679,854,BFO8239,8239,30-Sep-22,2022,1,Strategic developments,Other,MPSR: Patriotic Movement for Safeguarding and Restoration,Mutiny of Military Forces of Burkina Faso (2022-),3,,,0,30,Western Africa,Burkina Faso,Centre,Kadiogo,Ouagadougou,Ouagadougou,12.3703,-1.5247,1,Wakat Sera; Afrik Soir; Faso Nord; MinuteBf; AFP; Radio Omega; Sidwaya; Infowakat,New media-National,"Coup/military takeover: On 30 September 2022, mutinous soldiers announced seizing power, ousting transition president Paul-Henri Sandaogo Damiba, and naming captain Ibrahim Traore as leader of the junta movement MPSR in a televised speech in the capital of Ouagadougou (Ouagadougou, Kadiogo). The soldiers had previously taken control of the Baba Sy military camp, major roads, and the national television station RTB. Heavy gunfire and explosions were reported throughout the day in the capital. The mutinous soldiers also declared a series of measures including the dissolution of the constitution, the transition charter, and the Transitional Legislative Assembly, the closure of land and air borders and a night curfew, and suspension of political and CSO activities.",0,1664817995,BFA
9505885,854,BFO8244,8244,30-Sep-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Forest Guards (Burkina Faso); Farmers (Burkina Faso),7,27,Western Africa,Burkina Faso,Hauts-Bassins,Tuy,Boni,Boni,11.555,-3.3928,1,MinuteBf,New media,"On 30 September 2022, presumed JNIM militants abducted and killed a guide of the waters and forest department (forest guards) on his farmland in the village of Boni (Boni, Tuy).",1,1664817996,BFA
9505979,854,BFO8206,8206,22-Sep-22,2022,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Women (Burkina Faso); Farmers (Burkina Faso),7,27,Western Africa,Burkina Faso,Centre-Est,Koulpelogo,Soudougui,Soudoubila,11.2167,0.3243,1,Undisclosed Source,Local partner-Other,"On 22 September 2022, presumed JNIM militants abducted a female farmer in the village of Soudoubila (Soudougui, Koulpelogo). The woman was subsequently released.",0,1664817996,BFA
9560307,854,BFO8256,8256,2-Oct-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),VDP: Volunteer for Defense of Homeland,7,27,Western Africa,Burkina Faso,Est,Gourma,Fada Ngourma,Natiaboani,11.703,0.505,1,Undisclosed Source; Facebook,Local partner-Other,"On 2 October 2022, presumed JNIM militants killed two volunteer fighters (VDP) (assumed off-duty) on their farmland in the village of Natiaboani (Fada Ngourma, Gourma).",2,1665504730,BFA
9567740,854,BFO7645,7645,4-Jul-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Sahel),,2,,,0,20,Western Africa,Burkina Faso,Sahel,Yagha,Sebba,Sebba,13.4417,0.5264,1,Undisclosed Source,Local partner-Other,"On 4 July 2022, an IED likely planted by JNIM or IS Sahel militants exploded during the passage of a herd on the outskirts of Sebba (Sebba, Yagha).",0,1665526398,BFA
9568386,854,BFO2032,2032,4-Sep-19,2019,1,Violence against civilians,Attack,Police Forces of Burkina Faso (2015-),Fulani Ethnic Militia (Burkina Faso); Pastoralists (Burkina Faso),1,Civilians (Burkina Faso),Farmers (Burkina Faso),7,17,Western Africa,Burkina Faso,Est,Gourma,Matiacoali,Soam,12.207,0.6751,1,Gulmu Info,Subnational,"On 4 September 2019, the police accompanied by Fulani pastoralists evicted farmers from the village of Soam, the farmers were beaten and houses, farming fields, livestock, and belongings were pillaged or burned.",0,1665528883,BFA
9569362,854,BFO8326,8326,10-Oct-22,2022,1,Strategic developments,Other,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Catholic Christian Group (Burkina Faso); Protestant Christian Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Est,Gnagna,Bogande,Samou,13.0126,0.1479,1,AIB (Burkina Faso),National,"Non-violent activity: On 10 October 2022, presumed JNIM militants ordered the closure of the Catholic and Protestant churches, prohibited pig farming and alcohol consumption, and imposed Islamic dress codes in the village of Samou (Bogande, Gnagna).",0,1666024829,BFA
9569424,854,BFO8294,8294,13-Oct-22,2022,1,Violence against civilians,Attack,Islamic State (Sahel),,2,Civilians (Burkina Faso),Labour Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Sahel,Seno,Dori,Dori,14.04,-0.03,1,Facebook,New media,"On 13 October 2022, presumed IS Sahel militants fired gunshots and vandalized and burned a bar in the town of Dori (Dori, Seno). There were no casualties.",0,1666024829,BFA
9569582,854,BFO8301,8301,11-Oct-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Farmers (Burkina Faso),7,27,Western Africa,Burkina Faso,Centre-Est,Koulpelogo,Soudougui,Soudoubila,11.2167,0.3243,2,Undisclosed Source,Local partner-Other,"On 11 October 2022, presumed JNIM militants killed a farmer about 4km from the village of Soudoubila (Soudougui, Koulpelogo).",1,1666024829,BFA
9582059,854,BFO8107,8107,7-Sep-22,2022,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Farmers (Burkina Faso),7,27,Western Africa,Burkina Faso,Boucle du Mouhoun,Sourou,Tougan,Tougan,13.0725,-3.0694,1,Facebook; MinuteBf,New media,"On 7 September 2022, presumed JNIM militants abducted an elderly farmer who went to his farmland in Tougan (Tougan, Sourou). The abducted was released around 18 October.",0,1666650597,BFA
9582073,854,BFO8369,8369,17-Oct-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Farmers (Burkina Faso); VDP: Volunteer for Defense of Homeland,7,27,Western Africa,Burkina Faso,Cascades,Comoe,Mangodara,Larabin,9.923,-4.3352,2,Wakat Sera; MinuteBf; Whatsapp; AIB (Burkina Faso); Sidwaya,New media-National,"On 17 October 2022, presumed JNIM militants killed four farmers and a volunteer fighter (VDP) (assumed off-duty) in Kongodjan, near Larabin (Mangodara, Comoe).",5,1666650597,BFA
9608221,854,BFO8342,8342,18-Oct-22,2022,1,Violence against civilians,Abduction/forced disappearance,Islamic State (Sahel),,2,Civilians (Burkina Faso),Refugees/IDPs (Burkina Faso),7,27,Western Africa,Burkina Faso,Sahel,Seno,Dori,Dori,14.04,-0.03,1,Facebook; Whatsapp; Undisclosed Source,Local partner-Other,"On 18 October 2022, suspected IS Sahel militants abducted two IDPs and seized two vehicles in the Petit Paris quarter in the town of Dori (Dori, Seno).",0,1667333306,BFA
9608544,854,BFO8448,8448,28-Oct-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Kaya,Zorkoum,13.1668,-1.1681,1,Undisclosed Source,Local partner-Other,"Looting: On 28 October 2022, presumed JNIM militants seized motorcycles, conducted identity checks, and prevented residents from farming in the village of Zorkoum (Kaya, Sanmatenga).",0,1667333307,BFA
